n,q,t,beta,seed,model,alpha,plateau,fitted_plateau,fitted_slope_len,delta,true_k,model_k,true_cost,model_cost,cost_error,bound_holds,true_d,model_d,seconds
200,13,100,2,9,GSA,0.49999999999960876,26,-1,-1,23.68868642989758,92,95,182.76594231578358,159.79301643185087,22.972925883932703,True,20,11,1.309
200,13,100,2,9,TGSA,0.49999999999960876,26,-1,-1,5871.22482025962,92,200,182.76594231578358,0.0,182.76594231578358,True,20,199,1.309
200,13,100,2,9,ZGSA,0.49999999999960876,26,66,68,48.39164176787678,92,97,182.76594231578358,139.50608187948663,43.25986043629695,True,20,20,1.309
200,13,150,2,0,GSA,0.7499999999999999,111,-1,-1,24.632231934177952,67,93,119.96566233133835,108.95767966493877,11.007982666399585,True,37,19,1.31
200,13,150,2,0,TGSA,0.7499999999999999,111,-1,-1,5787.552991283793,67,200,119.96566233133835,0.0,119.96566233133835,True,37,199,1.31
200,13,150,2,0,ZGSA,0.7499999999999999,111,130,40,5.728587183331239,67,62,119.96566233133835,120.87213726399057,0.9064749326522161,True,37,37,1.31
200,13,150,2,1,GSA,0.7500000000000001,111,-1,-1,24.543524663387046,65,93,118.9886386726083,108.8493830093861,10.139255663222201,True,37,19,1.303
200,13,150,2,1,TGSA,0.7500000000000001,111,-1,-1,5787.552991283793,65,200,118.9886386726083,0.0,118.9886386726083,True,37,199,1.303
200,13,150,2,1,ZGSA,0.7500000000000001,111,127,47,5.40906946971436,65,63,118.9886386726083,119.60469689730996,0.6160582247016606,True,37,37,1.303
200,13,150,2,2,GSA,0.7499999999999997,112,-1,-1,25.310111822700193,64,93,119.48151029575786,109.78059825477577,9.70091204098209,True,37,19,1.117
200,13,150,2,2,TGSA,0.7499999999999997,112,-1,-1,5787.552991283793,64,200,119.48151029575786,0.0,119.48151029575786,True,37,199,1.117
200,13,150,2,2,ZGSA,0.7499999999999997,112,137,26,6.801182593007461,64,58,119.48151029575786,123.81795493040582,4.336444634647961,True,37,37,1.117
200,13,150,2,3,GSA,0.7499999999999998,112,-1,-1,25.587898378924052,65,93,119.26583073104574,110.1162289032682,9.149601827777545,True,37,19,1.099
200,13,150,2,3,TGSA,0.7499999999999998,112,-1,-1,5787.552991283793,65,200,119.26583073104574,0.0,119.26583073104574,True,37,199,1.099
200,13,150,2,3,ZGSA,0.7499999999999998,112,140,20,7.816319774846093,65,57,119.26583073104574,125.03171449598146,5.765883764935722,True,37,37,1.099
200,13,150,2,4,GSA,0.7500000000000008,115,-1,-1,24.122844833316876,66,93,117.42870358701742,108.3358036957005,9.092899891316918,True,37,19,1.231
200,13,150,2,4,TGSA,0.7500000000000008,115,-1,-1,5787.552991283793,66,200,117.42870358701742,0.0,117.42870358701742,True,37,199,1.231
200,13,150,2,4,ZGSA,0.7500000000000008,115,130,41,5.79222020190219,66,62,117.42870358701742,120.90558504600028,3.4768814589828594,True,37,37,1.231
200,13,150,2,5,GSA,0.7499999999999999,112,-1,-1,25.738770209020487,65,93,119.95144243563928,110.2985170987915,9.652925336847773,True,37,19,1.073
200,13,150,2,5,TGSA,0.7499999999999999,112,-1,-1,5787.552991283793,65,200,119.95144243563928,0.0,119.95144243563928,True,37,199,1.073
200,13,150,2,5,ZGSA,0.7499999999999999,112,130,40,6.650580275148734,65,62,119.95144243563928,120.87213726399057,0.9206948283512872,True,37,37,1.073
200,13,150,2,6,GSA,0.7499999999999996,110,-1,-1,24.452170255713526,65,93,119.90478204815855,108.73785464268647,11.16692740547208,True,37,19,1.284
200,13,150,2,6,TGSA,0.7499999999999996,110,-1,-1,5787.552991283793,65,200,119.90478204815855,0.0,119.90478204815855,True,37,199,1.284
200,13,150,2,6,ZGSA,0.7499999999999996,110,132,36,5.599038224614446,65,61,119.90478204815855,121.72609332235464,1.8213112741960913,True,37,37,1.284
200,13,150,2,7,GSA,0.7500000000000013,112,-1,-1,24.71951391854283,67,93,119.2365842219533,109.06423628888942,10.172347933063875,True,37,19,1.025
200,13,150,2,7,TGSA,0.7500000000000013,112,-1,-1,5787.552991283793,67,200,119.2365842219533,0.0,119.2365842219533,True,37,199,1.025
200,13,150,2,7,ZGSA,0.7500000000000013,112,135,31,7.481247837760719,67,59,119.2365842219533,123.02656311631536,3.789978894362065,True,37,37,1.025
200,13,150,2,8,GSA,0.7500000000000002,113,-1,-1,25.0864433640331,63,93,118.92971825330802,109.51035483068436,9.419363422623661,True,37,19,1.198
200,13,150,2,8,TGSA,0.7500000000000002,113,-1,-1,5787.552991283793,63,200,118.92971825330802,0.0,118.92971825330802,True,37,199,1.198
200,13,150,2,8,ZGSA,0.7500000000000002,113,133,35,7.239296516182925,63,60,118.92971825330802,122.18484434302349,3.2551260897154606,True,37,37,1.198
200,13,150,2,9,GSA,0.7499999999999997,112,-1,-1,26.376324071863706,62,93,121.06398232598625,111.06883017457015,9.995152151416093,True,37,18,1.045
200,13,150,2,9,TGSA,0.7499999999999997,112,-1,-1,5787.552991283793,62,200,121.06398232598625,0.0,121.06398232598625,True,37,199,1.045
200,13,150,2,9,ZGSA,0.7499999999999997,112,140,20,8.029726572355393,62,57,121.06398232598625,125.03171449598146,3.967732169995216,True,37,37,1.045
200,31,100,2,1,GSA,0.499999999993179,17,-1,-1,18.928341909881887,92,96,206.7142587331198,188.34156670318777,18.37269202993204,True,15,9,2.251
200,31,100,2,1,TGSA,0.499999999993179,17,-1,-1,5895.757303935533,92,200,206.7142587331198,0.0,206.7142587331198,True,15,199,2.251
200,31,100,2,1,ZGSA,0.499999999993179,17,59,82,43.58250759594843,92,97,206.7142587331198,169.39380579370174,37.32045293941806,True,15,15,2.251
200,31,100,2,2,GSA,0.5000000000167526,20,-1,-1,21.98192107540968,92,96,211.4438741632147,190.1200828687687,21.32379129444601,True,15,9,1.898
200,31,100,2,2,TGSA,0.5000000000167526,20,-1,-1,5899.814865654115,92,200,211.4438741632147,0.0,211.4438741632147,True,15,199,1.898
200,31,100,2,2,ZGSA,0.5000000000167526,20,59,83,45.13988972028005,92,97,211.4438741632147,169.68704893479077,41.756825228423935,True,15,15,1.898
200,31,100,2,0,GSA,0.5000000000158354,21,-1,-1,21.486453827429948,93,96,207.8702528699338,186.75750272172064,21.112750148213166,True,15,9,2.29
200,31,100,2,0,TGSA,0.5000000000158354,21,-1,-1,5896.510805972514,93,200,207.8702528699338,0.0,207.8702528699338,True,15,199,2.29
200,31,100,2,0,ZGSA,0.5000000000158354,21,69,63,42.7331897036005,93,98,207.8702528699338,178.2210590601064,29.64919380982741,True,15,15,2.29
200,31,100,2,3,GSA,0.4999999999955356,20,-1,-1,21.128930802419667,92,96,207.687668666887,187.75445651571872,19.933212151168277,True,15,9,2.273
200,31,100,2,3,TGSA,0.4999999999955356,20,-1,-1,5896.106730752979,92,200,207.687668666887,0.0,207.687668666887,True,15,199,2.273
200,31,100,2,3,ZGSA,0.4999999999955356,20,76,48,44.57761148856039,92,98,207.687668666887,183.81379657780766,23.873872089079327,True,15,15,2.273
200,31,100,2,5,GSA,0.4999999999986829,17,-1,-1,21.457646349666867,90,96,216.64509308599844,196.45875587824548,20.186337207752956,True,15,8,1.406
200,31,100,2,5,TGSA,0.4999999999986829,17,-1,-1,5904.9902606066435,90,200,216.64509308599844,0.0,216.64509308599844,True,15,199,1.406
200,31,100,2,5,ZGSA,0.4999999999986829,17,74,52,48.585193924865166,90,98,216.64509308599844,182.12177264812672,34.52332043787172,True,15,15,1.406
200,31,100,2,4,GSA,0.49999999999843914,18,-1,-1,21.153821520093867,96,96,213.4022687714703,192.57912933632312,20.82313943514717,True,15,9,1.771
200,31,100,2,4,TGSA,0.49999999999843914,18,-1,-1,5902.947773879536,96,200,213.4022687714703,0.0,213.4022687714703,True,15,199,1.771
200,31,100,2,4,ZGSA,0.49999999999843914,18,65,70,46.97446503347882,96,98,213.4022687714703,174.4844319080053,38.917836863465,True,15,15,1.771
200,31,100,2,6,GSA,0.5000000000012864,18,-1,-1,20.236883702351637,92,96,209.3244833033431,189.78465217695376,19.539831126389345,True,15,9,1.692
200,31,100,2,6,TGSA,0.5000000000012864,18,-1,-1,5898.200281542503,92,200,209.3244833033431,0.0,209.3244833033431,True,15,199,1.692
200,31,100,2,6,ZGSA,0.5000000000012864,18,71,59,45.30145301842482,92,98,209.3244833033431,179.93112371738945,29.393359585953647,True,15,15,1.692
256,1031,192,2,0,GSA,0.7499999999992498,115,-1,-1,45.22464631270307,102,123,276.5028828422727,251.39217435399948,25.110708488273218,True,19,11,15.748
256,1031,192,2,0,TGSA,0.7499999999992498,115,-1,-1,9595.37856759074,102,256,276.5028828422727,0.0,276.5028828422727,True,19,255,15.748
256,1031,192,2,0,ZGSA,0.7499999999992498,115,116,130,2.512853006753943,102,102,276.5028828422727,278.9765976237602,2.4737147814875016,True,19,19,15.748
256,1031,192,2,2,GSA,0.7499999999976728,112,-1,-1,44.68859375981907,103,123,277.8795812309636,250.64432736110146,27.235253869862134,True,19,11,15.312
256,1031,192,2,2,TGSA,0.7499999999976728,112,-1,-1,9595.440194658822,103,256,277.8795812309636,0.0,277.8795812309636,True,19,255,15.312
256,1031,192,2,2,ZGSA,0.7499999999976728,112,116,134,1.796020297002542,103,101,277.8795812309636,279.09783197396894,1.218250743005342,True,19,19,15.312
256,1031,192,2,1,GSA,0.7499999999995526,110,-1,-1,45.320520719257786,101,123,276.8123955731146,251.52554250476248,25.286853068352116,True,19,11,16.1
256,1031,192,2,1,TGSA,0.7499999999995526,110,-1,-1,9594.938625688139,101,256,276.8123955731146,0.0,276.8123955731146,True,19,255,16.1
256,1031,192,2,1,ZGSA,0.7499999999995526,110,116,130,2.2826921951078987,101,102,276.8123955731146,278.9765976234771,2.164202050362519,True,19,19,16.1
200,31,100,2,7,GSA,0.5000000000690973,19,-1,-1,20.11699576282558,92,96,205.82292954572486,187.03377220177265,18.789157343952212,True,15,9,2.338
200,31,100,2,7,TGSA,0.5000000000690973,19,-1,-1,5894.703624610997,92,200,205.82292954572486,0.0,205.82292954572486,True,15,199,2.338
200,31,100,2,7,ZGSA,0.5000000000690973,19,67,67,43.43130867486744,92,97,205.82292954572486,176.51179745117565,29.311132094549208,True,15,15,2.338
200,31,100,2,8,GSA,0.5000000000093039,20,-1,-1,21.389854271781097,95,96,209.1486195327931,188.47808426812458,20.67053526466853,True,15,9,1.844
200,31,100,2,8,TGSA,0.5000000000093039,20,-1,-1,5898.260992928131,95,200,209.1486195327931,0.0,209.1486195327931,True,15,199,1.844
200,31,100,2,8,ZGSA,0.5000000000093039,20,62,77,45.22553029124529,95,97,209.1486195327931,172.2484347924679,36.900184740325216,True,15,15,1.844
200,31,100,2,9,GSA,0.4999999999917758,18,-1,-1,20.042363461290847,93,96,208.61823745248648,189.19182858694077,19.42640886554571,True,15,9,2.081
200,31,100,2,9,TGSA,0.4999999999917758,18,-1,-1,5897.866610446023,93,200,208.61823745248648,0.0,208.61823745248648,True,15,199,2.081
200,31,100,2,9,ZGSA,0.4999999999917758,18,58,84,44.64818229233843,93,97,208.61823745248648,168.54553291345576,40.072704539030724,True,15,15,2.081
200,31,150,2,1,GSA,0.7499999999999999,110,-1,-1,26.033534630373794,70,94,138.18178717171315,125.64027119921995,12.541515972493201,True,29,15,1.975
200,31,150,2,1,TGSA,0.7499999999999999,110,-1,-1,5809.4961969211445,70,200,138.18178717171315,0.0,138.18178717171315,True,29,199,1.975
200,31,150,2,1,ZGSA,0.7499999999999999,110,111,78,2.207011020495358,70,71,138.18178717171315,138.49528432469145,0.31349715297830016,True,29,29,1.975
256,1031,192,2,4,GSA,0.7500000000006765,117,-1,-1,46.900776862331426,99,123,282.4364591785111,253.72379167456643,28.712667503944658,True,19,11,15.547
256,1031,192,2,4,TGSA,0.7500000000006765,117,-1,-1,9597.006445396111,99,256,282.4364591785111,0.0,282.4364591785111,True,19,255,15.547
256,1031,192,2,4,ZGSA,0.7500000000006765,117,119,125,1.1997968763099536,99,100,282.4364591785111,282.7258731044602,0.28941392594913395,True,19,19,15.547
200,31,150,2,0,GSA,0.7500000000000002,106,-1,-1,24.99119236456886,71,94,137.42313125001448,124.30720761936612,13.115923630648354,True,29,16,2.223
200,31,150,2,0,TGSA,0.7500000000000002,106,-1,-1,5809.4961969211445,71,200,137.42313125001448,0.0,137.42313125001448,True,29,199,2.223
200,31,150,2,0,ZGSA,0.7500000000000002,106,109,83,0.9279164675298261,71,71,137.42313125001448,137.26070134382599,0.16242990618849262,True,29,29,2.223
256,1031,128,2,2,GSA,0.5000011607950547,9,-1,-1,13.645325950359776,122,125,385.4140104919753,373.95168545824765,11.462325033727666,True,9,7,20.389
256,1031,128,2,2,TGSA,0.5000011607950547,9,-1,-1,9718.935957940042,122,256,385.4140104919753,0.0,385.4140104919753,True,9,255,20.389
256,1031,128,2,2,ZGSA,0.5000011607950547,9,51,155,40.12810991943087,122,125,385.4140104919753,352.874110678694,32.539899813281295,True,9,10,20.389
200,31,150,2,2,GSA,0.7500000000000002,107,-1,-1,25.619121518573174,71,94,138.46517352064322,125.11027347830738,13.354900042335842,True,29,15,2.23
200,31,150,2,2,TGSA,0.7500000000000002,107,-1,-1,5809.4961969211445,71,200,138.46517352064322,0.0,138.46517352064322,True,29,199,2.23
200,31,150,2,2,ZGSA,0.7500000000000002,107,110,81,0.7643373402244897,71,71,138.46517352064322,137.8940709903471,0.5711025302961161,True,29,29,2.23
256,1031,192,2,5,GSA,0.7500000000176319,106,-1,-1,45.41241389798952,102,123,275.70099868077523,251.65337246728012,24.047626213495107,True,19,11,15.804
256,1031,192,2,5,TGSA,0.7500000000176319,106,-1,-1,9593.647154703178,102,256,275.70099868077523,0.0,275.70099868077523,True,19,255,15.804
256,1031,192,2,5,ZGSA,0.7500000000176319,106,115,131,2.5547181076375125,102,102,275.70099868077523,277.71193017847145,2.0109314976962196,True,19,19,15.804
256,1031,192,2,3,GSA,0.7500000000038615,111,-1,-1,44.034935983027125,102,123,277.22753036511085,249.7243249876184,27.503205377492463,True,19,11,16.777
256,1031,192,2,3,TGSA,0.7500000000038615,111,-1,-1,9594.99178590018,102,256,277.22753036511085,0.0,277.22753036511085,True,19,255,16.777
256,1031,192,2,3,ZGSA,0.7500000000038615,111,114,142,0.9260458231080975,102,102,277.22753036511085,276.6375110339769,0.5900193311339308,True,19,19,16.777
200,31,150,2,3,GSA,0.7500000000000001,105,-1,-1,26.451103677906133,70,94,138.1058185965909,126.17382901180575,11.931989584785143,True,29,15,2.436
200,31,150,2,3,TGSA,0.7500000000000001,105,-1,-1,5809.4961969211445,70,200,138.1058185965909,0.0,138.1058185965909,True,29,199,2.436
200,31,150,2,3,ZGSA,0.7500000000000001,105,112,77,1.4214508892106892,70,70,138.1058185965909,139.15106255838535,1.045243961794455,True,29,29,2.436
256,1031,128,2,3,GSA,0.49999864804706756,11,-1,-1,15.688176657865924,123,125,385.24039794292275,370.63889839335883,14.601499549563925,True,10,7,21.329
256,1031,128,2,3,TGSA,0.49999864804706756,11,-1,-1,9718.843795776002,123,256,385.24039794292275,0.0,385.24039794292275,True,10,255,21.329
256,1031,128,2,3,ZGSA,0.49999864804706756,11,53,150,41.32596638319666,123,125,385.24039794292275,355.95036079848666,29.2900371444361,True,10,10,21.329
256,1031,128,2,5,GSA,0.5000108755473592,10,-1,-1,15.575462502668621,123,125,390.8839919456655,376.19140362423184,14.692588321433675,True,10,7,21.119
256,1031,128,2,5,TGSA,0.5000108755473592,10,-1,-1,9724.344346351128,123,256,390.8839919456655,0.0,390.8839919456655,True,10,255,21.119
256,1031,128,2,5,ZGSA,0.5000108755473592,10,73,111,41.07930233253643,123,126,390.8839919456655,390.97200197426184,0.08801002859632945,True,10,10,21.119
200,31,150,2,5,GSA,0.7499999999999984,112,-1,-1,26.51334831401607,68,94,139.1626898122156,126.25249536858465,12.910194443630957,True,29,15,2.167
200,31,150,2,5,TGSA,0.7499999999999984,112,-1,-1,5809.496196921145,68,200,139.1626898122156,0.0,139.1626898122156,True,29,199,2.167
200,31,150,2,5,ZGSA,0.7499999999999984,112,112,76,1.1462100105052784,68,70,139.1626898122156,139.12721849138788,0.03547132082772464,True,29,29,2.167
256,1031,128,2,0,GSA,0.49999980962588864,11,-1,-1,15.196149316258982,125,125,382.5098811118038,367.64876874148234,14.86111237032145,True,10,7,22.18
256,1031,128,2,0,TGSA,0.49999980962588864,11,-1,-1,9716.531106836848,125,256,382.5098811118038,0.0,382.5098811118038,True,10,255,22.18
256,1031,128,2,0,ZGSA,0.49999980962588864,11,88,80,40.5141880222549,125,127,382.5098811118038,416.31361257443484,33.80373146263105,True,10,10,22.18
256,1031,128,2,7,GSA,0.5000250939129773,10,-1,-1,16.91691212525049,122,125,398.7536780644722,382.5933100539447,16.160368010527463,True,10,6,20.674
256,1031,128,2,7,TGSA,0.5000250939129773,10,-1,-1,9731.975380617632,122,256,398.7536780644722,0.0,398.7536780644722,True,10,255,20.674
256,1031,128,2,7,ZGSA,0.5000250939129773,10,86,85,43.485925120261385,122,126,398.7536780644722,413.4745605618099,14.720882497337698,True,10,10,20.674
256,1031,192,2,7,GSA,0.7499999999978346,111,-1,-1,45.36047845908632,100,123,279.04493986230887,251.58112657598403,27.463813286324836,True,19,11,16.413
256,1031,192,2,7,TGSA,0.7499999999978346,111,-1,-1,9595.564839774048,100,256,279.04493986230887,0.0,279.04493986230887,True,19,255,16.413
256,1031,192,2,7,ZGSA,0.7499999999978346,111,116,133,1.0449788448503625,100,101,279.04493986230887,279.07281992766497,0.02788006535610066,True,19,19,16.413
256,1031,192,2,9,GSA,0.7499999999953952,106,-1,-1,44.306753901853114,100,123,275.071351352251,250.106899997021,24.964451355229983,True,19,11,16.289
256,1031,192,2,9,TGSA,0.7499999999953952,106,-1,-1,9593.554155811784,100,256,275.071351352251,0.0,275.071351352251,True,19,255,16.289
256,1031,192,2,9,ZGSA,0.7499999999953952,106,114,142,2.446366244087045,100,102,275.071351352251,276.6375110418086,1.566159689557594,True,19,19,16.289
200,31,150,2,4,GSA,0.7500000000000001,105,-1,-1,26.392829070221545,69,94,138.0925258849258,126.0997770137488,11.992748871177,True,29,15,2.596
200,31,150,2,4,TGSA,0.7500000000000001,105,-1,-1,5809.4961969211445,69,200,138.0925258849258,0.0,138.0925258849258,True,29,199,2.596
200,31,150,2,4,ZGSA,0.7500000000000001,105,111,79,1.2679062355807744,69,70,138.0925258849258,138.51823341877858,0.4257075338527727,True,29,29,2.596
200,31,150,2,7,GSA,0.7499999999999996,108,-1,-1,28.615270049039765,67,94,141.10977407361685,128.90035976333337,12.209414310283478,True,29,15,1.819
200,31,150,2,7,TGSA,0.7499999999999996,108,-1,-1,5809.4961969211445,67,200,141.10977407361685,0.0,141.10977407361685,True,29,199,1.819
200,31,150,2,7,ZGSA,0.7499999999999996,108,116,68,2.653581575032426,67,68,141.10977407361685,141.6121632323573,0.5023891587404421,True,29,29,1.819
256,1031,192,2,6,GSA,0.750000000004164,113,-1,-1,43.03459417105276,101,123,275.34504667436534,248.31637594656976,27.02867072779557,True,19,11,17.116
256,1031,192,2,6,TGSA,0.750000000004164,113,-1,-1,9594.919410494434,101,256,275.34504667436534,0.0,275.34504667436534,True,19,255,17.116
256,1031,192,2,6,ZGSA,0.750000000004164,113,113,139,0.6323090656468935,101,103,275.34504667436534,275.3325266563968,0.012520017968540742,True,19,19,17.116
256,1031,128,2,1,GSA,0.49999810916153226,10,-1,-1,14.91473140342545,123,125,387.14674851152984,373.6541604683149,13.492588043214937,True,10,7,22.7
256,1031,128,2,1,TGSA,0.49999810916153226,10,-1,-1,9720.968459185655,123,256,387.14674851152984,0.0,387.14674851152984,True,10,255,22.7
256,1031,128,2,1,ZGSA,0.49999810916153226,10,49,158,41.50975745754931,123,125,387.14674851152984,349.0533817941093,38.09336671742051,True,10,10,22.7
200,31,150,2,6,GSA,0.7499999999999994,105,-1,-1,25.971823965678396,71,94,137.60424541337858,125.56134871678205,12.042896696596529,True,29,15,2.433
200,31,150,2,6,TGSA,0.7499999999999994,105,-1,-1,5809.4961969211445,71,200,137.60424541337858,0.0,137.60424541337858,True,29,199,2.433
200,31,150,2,6,ZGSA,0.7499999999999994,105,111,78,1.2579979528691183,71,71,137.60424541337858,138.49528432469145,0.8910389113128758,True,29,29,2.433
200,31,150,2,8,GSA,0.7499999999999998,105,-1,-1,26.541508866822888,70,94,137.92583440963847,126.28808539245149,11.637749017186977,True,29,15,2.147
200,31,150,2,8,TGSA,0.7499999999999998,105,-1,-1,5809.4961969211445,70,200,137.92583440963847,0.0,137.92583440963847,True,29,199,2.147
